18	9195	1358812800
19	7756	1383264000
19	82	1383264000
20	7656	1369872000
20	6789	1369872000
20	437	1369872000
20	7295	1355616000
20	6309	1355616000
21	9417	1378944000
21	2100	1378944000
21	4748	1378944000
21	4505	1360713600
22	331	1362009600
22	3474	1362009600
22	2035	1362009600
22	332	1362009600
23	10798	1398988800
23	10762	1388534400
23	7229	1381190400
23	8826	1381190400
24	9914	1405296000
24	5016	1394496000
24	1416	1394496000
24	5015	1394496000
25	9562	1395273600
25	15	1394755200
25	9778	1381104000
25	5145	1381104000
25	5605	1357862400
26	8880	1394496000
26	11453	1394496000
26	5523	1394496000
26	5490	1394496000
26	11149	1394150400
27	10856	1373500800
27	8824	1373500800
27	9369	1357603200
27	4668	1357603200
27	8684	1357603200
27	10598	1357603200
27	277	1357603200
28	10511	1395878400
28	6727	1395878400
28	11138	1395878400
28	10996	1395878400
29	8990	1395014400
29	4733	1395014400
29	10003	1395014400
29	1824	1395014400
29	5040	1384387200
30	4563	1402876800
30	8122	1402876800
30	6311	1401753600
30	185	1389571200
30	360	1389571200
30	10545	1386288000
30	6251	1386288000
30	9947	1386288000
30	9031	1386288000
30	688	1375833600
30	2847	1372032000
30	6944	1371254400
30	6993	1364256000
30	6903	1364256000
31	5181	1381449600
31	8243	1381449600
31	5194	1381449600
31	1880	1381449600
31	6334	1373414400
31	9229	1367971200
32	9401	1393804800
32	7248	1380672000
32	642	1380240000
32	6678	1380240000
32	10778	1380067200
32	2245	1380067200
32	10239	1380067200
32	3803	1380067200
33	2309	1378771200
33	6801	1378771200
33	3143	1351987200
34	926	1355702400
34	10454	1354665600
34	24	1353110400
34	5306	1352592000
35	8485	1370304000
35	4310	1358726400
35	491	1358726400
35	4505	1358726400
35	467	1358726400
35	2244	1358726400
35	8218	1358726400
36	12026	1400544000
36	2733	1397260800
36	11764	1396742400
36	11903	1396483200
36	11735	1395792000
36	6435	1394582400
36	11766	1393632000
36	11811	1390780800
36	2311	1388188800
36	2054	1387843200
36	10757	1379894400
36	5093	1372809600
36	5091	1372723200
36	10374	1372291200
36	10373	1372291200
36	8300	1368144000
36	10808	1364342400
36	10571	1364169600
36	3714	1363996800
36	10702	1362009600
36	10670	1361923200
36	2617	1359072000
36	4439	1359072000
36	9250	1359072000
36	2619	1358985600
36	2620	1358985600
36	9251	1358899200
36	9884	1353801600
36	8644	1346112000
36	9592	1345680000
36	9460	1343433600
36	9456	1341878400
36	8730	1338681600
36	8559	1325203200
36	6003	1285200000
36	2270	1279670400
36	6116	1275955200
36	5967	1275091200
36	5511	1267401600
37	4697	1384819200
37	3704	1360627200
37	3114	1359590400
37	7818	1358035200
37	2925	1346889600
38	3604	1402704000
38	7136	1402704000
38	9784	1402704000
38	10727	1395792000
38	11904	1394755200
38	10558	1379808000
38	10917	1375228800
38	3715	1360281600
38	10690	1360281600
38	9592	1340841600
38	9590	1338940800
38	8559	1324598400
38	6849	1298505600
39	8969	1370390400
39	7532	1370390400
39	6032	1318204800
39	5802	1318204800
39	7724	1316736000
39	5326	1316736000
39	6495	1316736000
39	5394	1316736000
39	5186	1316736000
39	5325	1316736000
40	8969	1366675200
40	5519	1365638400
40	10004	1362528000
40	9735	1362528000
41	9387	1374537600
41	2464	1363910400
41	6862	1363910400
41	6858	1363910400
41	6865	1363910400
42	9688	1366070400
42	6402	1366070400
42	6397	1366070400
42	2513	1366070400
42	5522	1357603200
43	9077	1395187200
43	8990	1395187200
43	4549	1395187200
43	11186	1372204800
43	5987	1284595200
43	5977	1283731200
44	8227	1375920000
44	2038	1375920000
44	10435	1375833600
44	8150	1375228800
44	10106	1375228800
44	5132	1375228800
44	3563	1374883200
44	8635	1374278400
44	11411	1374105600
45	10464	1404950400
45	6360	1404086400
45	5170	1402531200
45	1904	1402012800
45	12001	1399334400
45	11082	1394582400
46	6804	1355529600
47	12066	1404172800
47	11791	1403136000
47	11874	1400457600
47	11939	1399852800
48	11600	1404777600
48	9279	1384819200
48	10746	1384819200
48	5098	1384819200
48	11005	1383177600
48	5578	1383177600
48	3426	1377043200
48	10148	1377043200
48	10000	1377043200
48	10178	1377043200
48	10223	1377043200
48	8099	1377043200
48	8150	1377043200
48	9853	1377043200
48	11447	1377043200
48	3496	1376006400
48	7532	1375660800
48	9369	1375660800
48	8124	1375660800
48	8824	1375574400
48	664	1375315200
48	9763	1375315200
48	10163	1375315200
48	727	1375315200
48	4880	1373760000
49	1854	1403654400
49	4573	1397692800
49	6946	1397692800
49	4661	1395273600
49	8807	1392854400
49	10667	1391817600
49	3071	1391126400
49	1254	1386374400
49	3433	1382918400
49	8562	1382140800
49	1492	1381276800
49	6388	1381276800
49	10865	1381276800
49	917	1381276800
49	10356	1381276800
49	4263	1381276800
49	9088	1381276800
49	3081	1381276800
49	2045	1381276800
50	10428	1368748800
50	1690	1344556800
50	9244	1311724800
50	3013	1306972800
51	8035	1398902400
51	4712	1361750400
51	1521	1347062400
51	485	1344556800
51	53	1327276800
51	2577	1323216000
52	3663	1399420800
52	11060	1399420800
52	11554	1393286400
52	595	1393286400
52	10436	1391472000
52	10995	1378944000
52	6142	1378944000
52	1492	1362009600
52	2933	1330560000
52	4180	1330560000
52	1734	1326067200
53	7218	1400025600
53	9568	1363305600
53	3927	1356652800
53	1930	1353974400
53	772	1353974400
53	2639	1353974400
54	8647	1355270400
54	5257	1354752000
54	8234	1354752000
54	8824	1354752000
54	6086	1354752000
54	341	1352505600
54	8279	1352505600
55	5188	1375660800
55	5106	1375660800
55	9600	1372636800
55	3421	1363564800
55	7419	1355184000
55	3358	1339459200
55	4169	1338854400
56	6946	1404604800
56	3208	1403481600
56	868	1400803200
56	6858	1400803200
56	10839	1400803200
56	11894	1398297600
56	11923	1397606400
56	7459	1397606400
56	6461	1397606400
56	6403	1397606400
56	6487	1387152000
56	3594	1387152000
56	6465	1387152000
56	6973	1387152000
56	6486	1383609600
56	1468	1381104000
56	10731	1380844800
56	10827	1380844800
56	8738	1380844800
56	1544	1377388800
56	10416	1377388800
56	2549	1377388800
56	8737	1377043200
56	3018	1377043200
56	555	1375228800
56	253	1373673600
56	6523	1369699200
56	4505	1365552000
56	4665	1365552000
56	10055	1365465600
56	4993	1364256000
56	8347	1362787200
56	9292	1358035200
56	8416	1346803200
56	3113	1340150400
56	2175	1337990400
56	7479	1337990400
56	6458	1337990400
56	5533	1324080000
56	7614	1320969600
56	6484	1317081600
57	7512	1389916800
57	688	1373068800
57	5293	1373068800
57	3848	1373068800
57	739	1373068800
58	1915	1366416000
58	5197	1361145600
58	6149	1340841600
59	2925	1361491200
59	5535	1330387200
59	330	1330300800
59	1464	1326240000
59	5384	1322956800
59	199	1322956800
59	7937	1315267200
59	7003	1314835200
59	6208	1314835200
59	2722	1314835200
59	6700	1314835200
60	4187	1354320000
60	6869	1330300800
60	7001	1330300800
60	7565	1323388800
60	2022	1314576000
60	4056	1314576000
60	5954	1314489600
61	6673	1345766400
61	6359	1345766400
61	2922	1345766400
61	7768	1345075200
61	9633	1345075200
61	2708	1345075200
61	1802	1345075200
61	3036	1345075200
61	770	1345075200
62	680	1401062400
62	6965	1401062400
62	4475	1401062400
62	8785	1401062400
62	1601	1401062400
63	1507	1336867200
63	3066	1336867200
63	1508	1336867200
63	844	1212105600
64	11780	1400025600
64	1291	1397692800
64	11765	1397692800
64	11802	1397692800
64	11766	1397692800
64	11803	1397692800
64	11771	1397692800
64	8976	1397606400
64	8977	1392768000
64	11054	1389830400
64	5090	1376524800
64	10669	1372291200
64	10164	1372291200
64	10753	1372291200
64	10896	1372032000
64	10812	1368489600
64	10571	1368489600
64	9595	1348531200
64	9587	1344297600
64	9584	1344297600
64	5511	1287100800
64	3348	1224633600
64	3182	1215648000
65	10950	1392422400
65	9561	1390176000
65	323	1386633600
65	2472	1359331200
65	6434	1357862400
65	6433	1357862400
65	3549	1357862400
66	454	1369699200
66	7847	1360800000
66	553	1304640000
66	103	1246492800
67	3279	1403395200
67	7132	1398729600
67	10565	1398729600
67	6210	1398729600
67	4996	1398038400
67	8954	1397347200
67	8538	1397347200
68	2972	1370908800
68	6435	1367712000
68	9084	1367539200
68	5243	1366156800
68	1121	1366156800
69	1875	1387756800
69	4898	1376092800
69	11452	1373587200
69	717	1373587200
69	3208	1370995200
69	1522	1370995200
69	1827	1370995200
70	9196	1396137600
70	8889	1395619200
70	8044	1395619200
70	7210	1389312000
71	10016	1389225600
71	4367	1388188800
71	4868	1388188800
71	9189	1373068800
71	9952	1373068800
72	12033	1404604800
72	11664	1395187200
72	11403	1379030400
72	10374	1373241600
72	8808	1368662400
72	1492	1367798400
72	3050	1362096000
72	9883	1355529600
72	9266	1340064000
72	3541	1254009600
73	4978	1367107200
73	6743	1367107200
73	6770	1327881600
73	4441	1327881600
73	8030	1327881600
73	3167	1315267200
73	3780	1313625600
74	9309	1342915200
74	4024	1330646400
74	3763	1323216000
74	8380	1322697600
74	3362	1314576000
75	11767	1391990400
75	10506	1360108800
75	10560	1358726400
75	10693	1357603200
75	9468	1339113600
76	11710	1396915200
76	10669	1371340800
76	10689	1371340800
76	2662	1365206400
76	10282	1358812800
77	9728	1399507200
77	9477	1395360000
77	5007	1380931200
77	248	1208217600
77	163	1200441600
78	4169	1316390400
78	5245	1316390400
78	5677	1309219200
78	4993	1309219200
79	10512	1385510400
79	11375	1384732800
79	1521	1384732800
79	11370	1384732800
79	8092	1359417600
79	8820	1359158400
80	3691	1396310400
80	4910	1393804800
80	6981	1391558400
80	15	1391558400
80	10291	1358294400
80	4911	1357430400
80	2987	1357430400
80	2468	1345420800
81	8313	1344816000
81	3252	1344816000
81	47	1319155200
81	2032	1308787200
81	3989	1304899200
82	5564	1360886400
82	8124	1360886400
82	10740	1360886400
82	8150	1360886400
82	5030	1360886400
82	8243	1360886400
82	9035	1360886400
82	2037	1345766400
82	5352	1345766400
82	5098	1345766400
82	4914	1345766400
82	7130	1333152000
83	5107	1398470400
83	7660	1398470400
83	5168	1398470400
83	1085	1398470400
83	546	1398470400
83	1118	1356998400
83	6302	1326326400
84	6733	1404432000
84	11928	1403827200
84	4441	1403827200
84	4916	1384905600
84	2722	1379894400
84	281	1378339200
84	818	1374364800
84	1057	1374364800
84	6765	1372377600
84	2573	1372377600
84	837	1371340800
85	11712	1398211200
85	11770	1393977600
85	11216	1388707200
85	10382	1362700800
85	1352	1334188800
85	71	1228435200
85	2558	1228435200
85	1262	1228435200
85	2811	1217289600
85	1354	1216080000
86	11385	1401062400
86	849	1373587200
86	7007	1373500800
86	4618	1352505600
86	1697	1352505600
86	3945	1313884800
86	4418	1310515200
87	8786	1333497600
87	6452	1333411200
87	268	1307664000
87	3200	1299715200
87	2374	1297728000
87	2009	1292976000
88	9767	1373241600
88	7477	1373241600
88	10797	1371772800
88	9847	1371772800
89	2764	1292716800
89	4654	1292716800
89	3758	1292716800
89	2377	1290297600
89	4032	1285200000
89	721	1285200000
90	6402	1373068800
90	8486	1371686400
90	7366	1371686400
90	8472	1371513600
90	7181	1371513600
91	9921	1398902400
91	2983	1396310400
91	1001	1396310400
91	7535	1392336000
91	1915	1392336000
91	8129	1358553600
91	3504	1358553600
91	4985	1340409600
92	11784	1401840000
92	5697	1392854400
92	7172	1392854400
92	5635	1387843200
92	5362	1387843200
93	429	1402099200
93	6138	1402099200
94	8300	1397174400
94	159	1397174400
94	4189	1395187200
94	4336	1393459200
94	5413	1392768000
95	7689	1376697600
95	1912	1341187200
95	2076	1340150400
95	2200	1317600000
95	1585	1292889600
96	5881	1363910400
96	6613	1358380800
96	9392	1354838400
96	5831	1354233600
96	7095	1354233600
96	3699	1354233600
97	5783	1398556800
97	10573	1398556800
97	10570	1371513600
97	6435	1293408000
98	1213	1294704000
98	3832	1284076800
98	3596	1256601600
98	2028	1256601600
98	3195	1248134400
99	4748	1376438400
99	10384	1376438400
99	6528	1323216000
99	1294	1282521600
99	4691	1265241600
99	1274	1221177600
100	11312	1395360000
100	11311	1395360000
100	8446	1395360000
100	11102	1363824000
100	9360	1353888000
101	487	1341964800
101	8250	1336694400
101	5200	1336608000
101	5519	1336608000
101	2506	1325030400
102	9999	1383004800
102	8958	1377216000
102	8030	1377216000
102	4510	1367452800
103	11271	1396569600
103	7930	1396569600
103	326	1382140800
103	10616	1381622400
104	4016	1393891200
104	11764	1393891200
104	10538	1365120000
104	5293	1364083200
104	10566	1363046400
104	10706	1357344000
104	917	1357344000
104	7911	1324944000
104	8074	1320364800
104	6433	1298419200
105	8784	1394409600
105	6311	1394409600
105	8644	1325462400
106	7880	1311984000
106	2673	1307318400
106	11512	1307318400
106	7881	1307318400
106	7135	1305763200
107	9620	1386201600
107	9990	1386201600
107	10108	1386201600
107	9622	1386201600
107	9767	1386201600
107	6237	1386201600
107	8150	1383523200
108	5523	1402012800
108	7743	1384560000
108	8744	1365465600
108	404	1365465600
108	6366	1365465600
108	2128	1365465600
109	11292	1376438400
109	11345	1374537600
109	11287	1373932800
109	11300	1371772800
109	2374	1301011200
110	7226	1358985600
110	5143	1347753600
110	1027	1344988800
110	5528	1297900800
110	1240	1297123200
110	2720	1293753600
110	5343	1293494400
110	4268	1291766400
111	8814	1340755200
111	7701	1340755200
111	5973	1340755200
111	7717	1340755200
111	7698	1340755200
111	3708	1340323200
111	7700	1338422400
111	5115	1206748800
112	880	1379376000
112	6868	1379376000
112	10827	1378771200
112	7392	1378771200
112	6071	1378771200
113	11563	1398384000
113	7860	1385078400
113	2249	1383696000
113	828	1370995200
113	9204	1370217600
113	821	1370217600
113	10646	1370217600
113	6782	1351555200
113	9202	1351468800
113	8724	1347753600
113	8723	1347753600
113	3713	1343952000
113	2348	1343520000
113	9633	1343520000
113	6388	1339977600
113	8139	1333065600
113	9203	1333065600
113	2035	1332806400
113	8766	1332806400
113	6760	1332633600
113	8625	1332633600
113	7538	1328140800
113	2793	1328140800
113	2360	1328140800
113	6916	1328054400
113	7795	1328054400
113	5792	1304121600
113	5794	1304121600
113	4435	1304121600
113	7448	1303430400
113	5788	1287792000
113	5791	1287792000
113	5790	1287792000
113	2215	1287100800
113	5786	1287014400
113	220	1171152000
114	2648	1400112000
114	185	1400112000
114	5200	1400112000
114	8198	1400112000
114	6960	1399680000
114	9723	1399680000
114	1886	1398297600
114	2215	1364083200
115	11052	1376438400
115	5348	1274227200
115	4052	1239753600
115	4050	1231891200
115	3802	1205884800
115	2337	1198972800
116	10315	1396742400
116	3952	1306886400
116	2149	1304726400
116	41	1269129600
116	4336	1269129600
117	7757	1372032000
117	6360	1372032000
117	6329	1372032000
117	10862	1370044800
117	1530	1367193600
117	3208	1364947200
117	9998	1364947200
117	5457	1364947200
117	639	1363132800
117	9875	1361750400
117	9722	1361145600
118	404	1366243200
118	5263	1366070400
119	3746	1394582400
119	8980	1372636800
120	3844	1404777600
120	1869	1370995200
120	5418	1327017600
120	750	1305763200
121	9471	1358380800
121	5306	1358380800
121	4369	1358380800
122	2339	1401148800
122	7244	1393718400
122	114	1388534400
122	6192	1388534400
122	7330	1388534400
123	6451	1367366400
123	11322	1367366400
123	2060	1367366400
123	6683	1367366400
123	8108	1367366400
123	9577	1367366400
123	7475	1367366400
124	2319	1404086400
124	10498	1396396800
124	8790	1396396800
124	3576	1394496000
124	10503	1382572800
124	4018	1361923200
124	1586	1355616000
125	6319	1401926400
125	4948	1401926400
125	1336	1392768000
125	5899	1392768000
125	4468	1392768000
125	8481	1390867200
125	7746	1388361600
125	11432	1386288000
125	9778	1386288000
125	7122	1380585600
125	3273	1380585600
125	5963	1380585600
125	4740	1379980800
125	7119	1379980800
125	11186	1373846400
125	7117	1373846400
125	7649	1372723200
125	7652	1366243200
125	254	1361232000
125	408	1361232000
125	9338	1361232000
125	7302	1361232000
126	11613	1387497600
126	6433	1383004800
126	10056	1382054400
126	9916	1382054400
127	9883	1383523200
127	1625	1331683200
127	6354	1281916800
127	1286	1278720000
127	5768	1275868800
127	3914	1252195200
128	7652	1359849600
128	6668	1359849600
128	7651	1359849600
128	3353	1273449600
128	4908	1273449600
129	10587	1360800000
129	397	1353369600
129	4139	1351814400
129	5674	1326412800
129	1249	1326412800
130	1165	1379289600
130	3831	1379289600
130	688	1379289600
130	3541	1379289600
130	262	1379289600
131	4419	1397606400
131	11256	1386979200
131	6420	1381968000
131	8256	1333843200
132	1331	1396137600
132	1350	1370217600
132	8247	1365465600
132	3404	1365465600
132	3592	1360195200
132	10869	1358985600
132	4099	1355961600
132	5441	1355443200
132	8183	1355356800
132	5525	1326153600
132	5060	1266451200
133	10119	1385942400
133	9990	1385942400
133	7370	1385856000
133	5994	1385856000
133	3224	1385856000
134	12079	1405296000
134	12059	1403136000
134	12058	1402963200
134	12065	1402876800
134	12020	1400630400
134	11651	1396828800
134	4820	1378425600
135	8631	1353888000
135	268	1353888000
135	1779	1353888000
135	6960	1353888000
135	4006	1310083200
136	5578	1387238400
136	9119	1387238400
136	9369	1387238400
136	7532	1387238400
136	4037	1356566400
136	3153	1356566400
137	4230	1401494400
137	7154	1401494400
137	2154	1401494400
137	2648	1401494400
138	5960	1390521600
138	708	1344124800
138	5438	1315008000
138	1584	1315008000
139	11931	1397347200
139	11768	1389916800
139	11374	1381795200
139	9160	1381795200
139	10917	1374710400
139	10753	1366243200
139	10811	1366243200
139	10752	1364256000
139	10005	1364256000
139	2112	1358380800
139	10530	1358380800
140	141	1361145600
140	7383	1361145600
140	4513	1356825600
140	7664	1356825600
140	8769	1350345600
141	9073	1399852800
141	235	1399852800
141	6507	1399852800
141	4431	1380499200
141	6013	1350259200
142	2175	1393027200
142	11595	1393027200
142	10501	1393027200
142	5796	1388880000
142	7045	1388880000
142	3858	1388880000
142	112	1388707200
143	8873	1364688000
143	6810	1364256000
143	362	1361664000
143	1854	1357516800
143	2695	1356912000
143	6734	1356480000
144	819	1402099200
144	4214	1313020800
144	5528	1305504000
144	5056	1294531200
145	799	1397692800
145	8756	1395705600
145	2215	1394064000
145	9947	1391990400
146	8851	1376870400
146	9712	1376870400
146	8280	1376870400
146	11147	1376870400
147	10611	1402012800
147	9554	1382659200
147	4008	1374019200
147	3541	1374019200
147	6398	1374019200
148	8608	1375142400
148	7557	1374883200
148	7649	1369267200
148	11061	1369267200
148	7520	1367539200
148	1521	1367539200
148	8481	1361232000
148	8483	1361232000
148	5360	1360886400
148	10785	1360886400
148	2299	1360886400
148	8077	1360886400
149	12063	1400976000
149	444	1392508800
149	3343	1391644800
149	9388	1390348800
149	7553	1384128000
149	8475	1365120000
150	6853	1386806400
150	2379	1382313600
150	2852	1377907200
151	8496	1368057600
151	2003	1368057600
151	8484	1368057600
151	6402	1366416000
152	7317	1398643200
152	6458	1398643200
152	6450	1398643200
152	6640	1398643200
152	6472	1398643200
153	11783	1394755200
153	10695	1362355200
153	10569	1362009600
153	10693	1362009600
153	10696	1359676800
153	8730	1339286400
153	7675	1307145600
154	12088	1405555200
154	12066	1404691200
154	12054	1400889600
154	11228	1400630400
154	12020	1399852800
154	11939	1397865600
155	8136	1396396800
155	9450	1395878400
155	10652	1395014400
155	9999	1395014400
156	5771	1392681600
156	390	1370563200
156	3248	1361059200
156	7874	1361059200
156	3252	1349481600
156	13	1291075200
156	5613	1286150400
156	3963	1275696000
157	5102	1382054400
157	5263	1382054400
157	6413	1382054400
157	6402	1382054400
157	370	1379894400
157	404	1379894400
158	2248	1381968000
158	4744	1381968000
158	8463	1381968000
158	7898	1381968000
158	11545	1381968000
158	7897	1381968000
158	6311	1381968000
158	5051	1381968000
159	9904	1367366400
159	3873	1367193600
159	8784	1366070400
159	8044	1348185600
160	11830	1398297600
160	7842	1311811200
160	7737	1311724800
160	1521	1217116800
161	2584	1389225600
161	4647	1384473600
161	4735	1370908800
161	4733	1370908800
161	3299	1369008000
161	8243	1369008000
161	5250	1369008000
161	4748	1369008000
162	10221	1404259200
162	6390	1390176000
162	6485	1355011200
163	4185	1368921600
163	8748	1366934400
163	10730	1366416000
163	7140	1366416000
163	7145	1366416000
163	1207	1366416000
163	173	1360627200
163	7644	1360627200
164	6526	1318636800
164	4185	1318636800
164	6483	1318636800
164	7483	1317600000
164	6472	1310428800
165	4468	1392422400
165	8479	1392422400
165	8250	1392422400
165	7286	1392336000
165	8243	1392336000
165	7425	1392336000
166	5175	1311292800
166	2489	1285804800
166	6097	1285804800
166	2037	1285804800
166	5642	1285804800
166	5176	1285804800
166	3323	1282521600
167	8507	1385942400
167	10149	1385942400
167	8000	1375228800
167	1985	1371772800
168	149	1376179200
168	5049	1373760000
168	4448	1373414400
168	2284	1370390400
168	8277	1363824000
168	5150	1363824000
169	694	1399507200
169	1453	1399507200
169	3750	1310688000
169	2076	1310688000
170	10782	1402704000
170	7721	1388707200
170	8030	1355961600
170	5656	1322438400
170	3208	1217116800
170	3425	1217116800
171	9827	1384387200
171	10746	1380844800
171	6762	1366243200
171	2482	1365811200
171	9303	1365811200
172	11555	1393632000
172	9369	1393632000
172	8418	1393200000
172	11419	1393200000
173	8020	1378857600
173	6489	1378857600
173	5641	1378857600
173	6472	1378857600
173	6450	1376697600
173	6614	1376697600
173	7317	1376697600
173	6458	1376697600
173	7536	1376697600
173	4209	1376438400
173	575	1376438400
173	7532	1376438400
174	1789	1402012800
174	8491	1402012800
174	7756	1401840000
174	8451	1375401600
174	819	1375401600
175	8968	1389225600
175	8777	1389225600
175	8043	1389052800
175	5631	1388620800
175	10019	1388620800
175	6903	1388620800
175	1790	1388620800
175	7140	1388620800
176	6444	1398902400
176	2648	1370649600
176	6652	1370649600
176	1492	1370649600
176	1027	1364860800
176	793	1364860800
176	2407	1359936000
176	1969	1359936000
176	7164	1359936000
176	223	1359936000
176	2399	1353801600
176	8832	1351209600
176	1947	1349136000
176	806	1349136000
176	5701	1348876800
176	8833	1348876800
176	7165	1348876800
176	1039	1348876800
177	1859	1384819200
177	3250	1378771200
177	9585	1378771200
177	9172	1378771200
177	5382	1378771200
177	7065	1378771200
177	390	1374710400
177	3251	1374710400
177	4380	1374710400
177	1413	1371340800
178	2646	1404604800
178	11732	1404604800
178	3130	1401580800
178	2114	1401580800
179	10214	1365811200
179	8937	1365811200
179	6613	1365811200
179	5280	1349222400
180	7891	1399420800
180	10027	1398384000
180	7882	1398384000
180	6812	1398384000
180	8018	1398384000
181	5182	1390003200
181	9120	1356912000
181	8243	1353110400
181	9683	1340755200
182	5902	1391817600
182	6716	1391817600
182	6889	1372032000
182	6431	1353110400
183	6435	1330128000
183	4949	1329955200
183	6353	1329955200
184	11256	1401148800
184	3566	1349740800
185	6414	1403913600
185	5337	1396137600
185	6435	1390780800
185	4587	1364083200
185	1603	1309737600
185	3058	1300320000
186	8556	1365379200
186	8807	1365379200
186	3704	1365292800
186	10561	1363651200
186	10560	1363651200
187	9483	1376179200
187	9478	1373155200
187	2079	1372550400
187	4390	1371427200
187	1981	1371340800
187	1982	1370217600
188	3387	1374624000
188	3455	1374624000
188	2083	1374624000
188	10109	1374624000
188	3379	1374624000
188	9645	1374624000
188	348	1374624000
188	7264	1374624000
189	1541	1364169600
189	1112	1363478400
189	4169	1348876800
189	2857	1341532800
189	4203	1338249600
189	3110	1335398400
189	871	1327622400
190	6501	1362096000
190	4784	1358121600
190	1561	1358121600
190	8264	1347926400
190	6586	1333238400
191	7302	1357603200
191	7613	1357257600
191	6480	1357257600
192	12059	1404777600
192	12058	1404345600
192	12066	1404259200
192	12065	1404172800
192	12057	1403913600
192	12054	1402963200
192	11840	1401494400
192	11976	1401062400
192	11874	1400544000
192	1248	1400025600
192	12020	1400025600
192	11705	1399248000
192	11686	1399075200
193	10976	1401321600
193	9233	1401235200
193	92	1399593600
193	2960	1397692800
193	4202	1397606400
194	3704	1362700800
194	9456	1337731200
194	6260	1322697600
194	6003	1282780800
195	7429	1395964800
195	8480	1392249600
195	4330	1392249600
195	8493	1392249600
195	2481	1392249600
195	4268	1392249600
195	382	1391644800
195	6977	1391472000
195	7703	1391040000
195	5974	1391040000
195	268	1373068800
196	11897	1393804800
196	11783	1390435200
196	11052	1373587200
196	10373	1367280000
196	5293	1363392000
196	3715	1360195200
196	10568	1357257600
196	2616	1349308800
196	9591	1339804800
196	9586	1339804800
196	8658	1322006400
196	419	1129680000
196	418	1129680000
197	11341	1398816000
197	11236	1396396800
197	11714	1396137600
197	8979	1395100800
197	11776	1395100800
197	11515	1395014400
197	11818	1394409600
197	10164	1371168000
197	5627	1368403200
197	8560	1367280000
197	8561	1367193600
197	10865	1366416000
197	10696	1365638400
197	10699	1365120000
197	10808	1365120000
197	10538	1364774400
197	10572	1364774400
197	3714	1364256000
197	8556	1364083200
197	10697	1362009600
197	10701	1361923200
197	9590	1358035200
197	9456	1345334400
197	9595	1345248000
197	9457	1345075200
197	9266	1342656000
197	6433	1293408000
197	4679	1246233600
197	788	1227225600
197	3638	1224201600
197	3637	1224115200
198	10289	1402444800
198	7343	1398816000
198	8590	1388361600
198	6805	1376870400
199	11757	1399075200
199	4505	1318636800
200	881	1401926400
200	5473	1386115200
200	9525	1369180800
200	7141	1369094400
200	10284	1368576000
201	4005	1396310400
201	861	1391731200
201	3842	1391040000
201	5192	1386806400
201	2175	1363651200
202	10362	1394928000
202	7853	1394928000
202	9172	1387670400
202	2480	1387584000
202	4073	1369785600
203	4176	1385164800
203	3629	1381104000
203	4368	1376265600
203	7830	1376265600
203	1365	1359331200
204	2409	1388966400
204	383	1388966400
204	11137	1384732800
204	103	1384732800
205	4666	1387238400
205	7987	1387238400
205	2457	1387238400
205	4925	1387238400
205	9121	1381622400
205	908	1376006400
205	2215	1375488000
205	4073	1361664000
205	4541	1361664000
205	3550	1361664000
205	1694	1361664000
205	6072	1361664000
205	2156	1361664000
